"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.isActive","away.venue.id","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","away.color","away.alternateColor","away.logo","status.type.altDetail","game_id","PBP","odds","situation.lastPlay.id","situation.lastPlay.type.id","situation.lastPlay.type.text","situation.lastPlay.text","situation.lastPlay.scoreValue","situation.lastPlay.team.id","situation.lastPlay.athletesInvolved"
401230818,"s:40~l:59~e:401230818~c:401230818","2020-09-12T22:00Z",0,"True","False","False","False","[]","2020-09-12T22:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401230818,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230819,"s:40~l:59~e:401230819~c:401230819","2020-09-12T19:00Z",0,"True","False","False","False","[]","2020-09-12T19:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401230819,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230817,"s:40~l:59~e:401230817~c:401230817","2020-09-12T16:00Z",0,"True","False","False","False","[]","2020-09-12T16:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401230817,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230869,"s:40~l:59~e:401230869~c:401230869","2020-09-12T02:00Z",0,"True","False","False","False","[]","2020-09-12T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",401230869,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230868,"s:40~l:59~e:401230868~c:401230868","2020-09-12T00:00Z",0,"True","False","False","False","[]","2020-09-12T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","True",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","True",977,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","",401230868,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230867,"s:40~l:59~e:401230867~c:401230867","2020-09-11T23:00Z",0,"True","False","False","False","[]","2020-09-11T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","True",2206,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"5190cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","",401230867,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230866,"s:40~l:59~e:401230866~c:401230866","2020-09-11T02:00Z",0,"True","False","False","False","[]","2020-09-11T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401230866,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230865,"s:40~l:59~e:401230865~c:401230865","2020-09-11T00:00Z",0,"True","False","False","False","[]","2020-09-11T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401230865,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230864,"s:40~l:59~e:401230864~c:401230864","2020-09-10T23:00Z",0,"True","False","False","False","[]","2020-09-10T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","True",1830,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","",401230864,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230816,"s:40~l:59~e:401230816~c:401230816","2020-09-10T02:00Z",0,"True","False","False","False","[]","2020-09-10T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","True",3416,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","",401230816,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230863,"s:40~l:59~e:401230863~c:401230863","2020-09-10T00:00Z",0,"True","False","False","False","[]","2020-09-10T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","True",2206,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"5190cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","",401230863,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230862,"s:40~l:59~e:401230862~c:401230862","2020-09-09T23:00Z",0,"True","False","False","False","[]","2020-09-09T23:00Z",1,"STD",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","OT",401230862,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230861,"s:40~l:59~e:401230861~c:401230861","2020-09-09T02:00Z",0,"True","False","False","False","[]","2020-09-09T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4","True",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",2183,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",401230861,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230860,"s:40~l:59~e:401230860~c:401230860","2020-09-09T00:00Z",0,"True","False","False","False","[]","2020-09-09T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401230860,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230859,"s:40~l:59~e:401230859~c:401230859","2020-09-08T23:00Z",0,"True","False","False","False","[]","2020-09-08T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","True",1841,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","",401230859,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401241308,"s:40~l:59~e:401241308~c:401241308","2020-09-07T22:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'RESCHEDULED FROM AUG 26'}]","2020-09-07T22:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","True",2160,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","",401241308,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230858,"s:40~l:59~e:401230858~c:401230858","2020-09-07T00:00Z",0,"True","False","False","False","[]","2020-09-07T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","True",977,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","",401230858,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230857,"s:40~l:59~e:401230857~c:401230857","2020-09-06T22:00Z",0,"True","False","False","False","[]","2020-09-06T22:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",401230857,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230856,"s:40~l:59~e:401230856~c:401230856","2020-09-06T20:00Z",0,"True","False","False","False","[]","2020-09-06T20:00Z",1,"STD",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","True",3416,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","OT",401230856,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230815,"s:40~l:59~e:401230815~c:401230815","2020-09-06T00:00Z",0,"True","False","False","False","[]","2020-09-06T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","True",1830,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","",401230815,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230814,"s:40~l:59~e:401230814~c:401230814","2020-09-05T22:00Z",0,"True","False","False","False","[]","2020-09-05T22:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401230814,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230855,"s:40~l:59~e:401230855~c:401230855","2020-09-05T20:00Z",0,"True","False","False","False","[]","2020-09-05T20:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","True",2160,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","",401230855,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230813,"s:40~l:59~e:401230813~c:401230813","2020-09-05T02:00Z",0,"True","False","False","False","[]","2020-09-05T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",401230813,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230854,"s:40~l:59~e:401230854~c:401230854","2020-09-05T00:00Z",0,"True","False","False","False","[]","2020-09-05T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","True",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401230854,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230853,"s:40~l:59~e:401230853~c:401230853","2020-09-04T23:00Z",0,"True","False","False","False","[]","2020-09-04T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","True",977,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","",401230853,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230812,"s:40~l:59~e:401230812~c:401230812","2020-09-04T02:00Z",0,"True","False","False","False","[]","2020-09-04T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",2183,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",401230812,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230811,"s:40~l:59~e:401230811~c:401230811","2020-09-04T00:00Z",0,"True","False","False","False","[]","2020-09-04T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","True",780,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"000000","c7cfd4","https://a.espncdn.com/i/teamlogos/wnba/500/lv.png","",401230811,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230810,"s:40~l:59~e:401230810~c:401230810","2020-09-03T22:30Z",0,"True","False","False","False","[]","2020-09-03T22:30Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","True",2206,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"5190cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","",401230810,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230852,"s:40~l:59~e:401230852~c:401230852","2020-09-03T02:00Z",0,"True","False","False","False","[]","2020-09-03T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","True",1823,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","",401230852,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230809,"s:40~l:59~e:401230809~c:401230809","2020-09-03T00:00Z",0,"True","False","False","False","[]","2020-09-03T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","True",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","True",1841,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","",401230809,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230851,"s:40~l:59~e:401230851~c:401230851","2020-09-02T23:00Z",0,"True","False","False","False","[]","2020-09-02T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",401230851,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230850,"s:40~l:59~e:401230850~c:401230850","2020-09-02T02:00Z",0,"True","False","False","False","[]","2020-09-02T02:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4","True",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","True",1949,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","",401230850,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230849,"s:40~l:59~e:401230849~c:401230849","2020-09-02T00:00Z",0,"True","False","False","False","[]","2020-09-02T00:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",2183,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",401230849,TRUE,"",NA,NA,NA,NA,NA,NA,NA
401230848,"s:40~l:59~e:401230848~c:401230848","2020-09-01T23:00Z",0,"True","False","False","False","[]","2020-09-01T23:00Z",1,"STD",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","True",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","True",2160,2020,7097,"IMG Academy","Bradenton","FL",0,"True",NA,NA,NA,NA,NA,NA,"de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","",401230848,TRUE,"",NA,NA,NA,NA,NA,NA,NA
