"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","season","status.type.altDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","game_id","PBP"
290725098,"s:40~l:59~e:290725098~c:290725098","2009-07-25T19:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'ALL-STAR GAME'}]","2009-07-25T19:30Z",4,"ALLSTAR",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",98,"s:40~l:59~t:98","Eastern Conf","East","EAST","Eastern Conf East","EAST","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png",99,"s:40~l:59~t:99","Western Conf","West","WEST","Western Conf West","WEST","","","True",763,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png",2009,"","","","","",NA,"",290725098,TRUE
290723009,"s:40~l:59~e:290723009~c:290723009","2009-07-23T23:30Z",0,"True","False","False","False","[]","2009-07-23T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2009,"","","","","",NA,"",290723009,TRUE
290723016,"s:40~l:59~e:290723016~c:290723016","2009-07-23T23:00Z",0,"True","False","False","False","[]","2009-07-23T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2009,"","","","","",NA,"",290723016,TRUE
290723017,"s:40~l:59~e:290723017~c:290723017","2009-07-23T16:30Z",0,"True","False","False","False","[]","2009-07-23T16:30Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2009,"","","","","",NA,"",290723017,TRUE
290722011,"s:40~l:59~e:290722011~c:290722011","2009-07-23T02:00Z",0,"True","False","False","False","[]","2009-07-23T02:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2009,"","","","","",NA,"",290722011,TRUE
290722014,"s:40~l:59~e:290722014~c:290722014","2009-07-23T02:00Z",0,"True","False","False","False","[]","2009-07-23T02:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",7,3,"STATUS_FINAL","post","True","Final","Final/3OT","Final/3OT",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2009,"3OT","playoff","Playoff Series","LOS Wins series 2-1","True",3,"[{'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2009/teams/14?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2009/teams/6?lang=en&region=us'}]",290722014,TRUE
290722018,"s:40~l:59~e:290722018~c:290722018","2009-07-22T23:00Z",0,"True","False","False","False","[]","2009-07-22T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2009,"","","","","",NA,"",290722018,TRUE
290722019,"s:40~l:59~e:290722019~c:290722019","2009-07-22T16:30Z",0,"True","False","False","False","[]","2009-07-22T16:30Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",2009,"","","","","",NA,"",290722019,TRUE
290722003,"s:40~l:59~e:290722003~c:290722003","2009-07-22T16:00Z",0,"True","False","False","False","[]","2009-07-22T16:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2009,"OT","playoff","Playoff Series","TUL Wins series 2-0","True",3,"[{'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2009/teams/3?lang=en&region=us'}, {'id': '20', 'uid': 's:40~l:59~t:20', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2009/teams/20?lang=en&region=us'}]",290722003,TRUE
290721016,"s:40~l:59~e:290721016~c:290721016","2009-07-21T23:00Z",0,"True","False","False","False","[]","2009-07-21T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2009,"","playoff","Playoff Series","IND Wins series 2-0","True",3,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2009/teams/16?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2009/teams/5?lang=en&region=us'}]",290721016,TRUE
290719013,"s:40~l:59~e:290719013~c:290719013","2009-07-20T01:00Z",0,"True","False","False","False","[]","2009-07-20T01:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2009,"","","","","",NA,"",290719013,TRUE
290719014,"s:40~l:59~e:290719014~c:290719014","2009-07-20T00:00Z",0,"True","False","False","False","[]","2009-07-20T00:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2009,"","","","","",NA,"",290719014,TRUE
290719019,"s:40~l:59~e:290719019~c:290719019","2009-07-19T22:00Z",0,"True","False","False","False","[]","2009-07-19T22:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2009,"","","","","",NA,"",290719019,TRUE
290719009,"s:40~l:59~e:290719009~c:290719009","2009-07-19T20:00Z",0,"True","False","False","False","[]","2009-07-19T20:00Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2009,"","","","","",NA,"",290719009,TRUE
290719018,"s:40~l:59~e:290719018~c:290719018","2009-07-19T19:00Z",0,"True","False","False","False","[]","2009-07-19T19:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2009,"","","","","",NA,"",290719018,TRUE
290718011,"s:40~l:59~e:290718011~c:290718011","2009-07-19T02:00Z",0,"True","False","False","False","[]","2009-07-19T02:00Z",1,"STD",NA,"","","",NA,"",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2009,"OT","","","","",NA,"",290718011,TRUE
290718016,"s:40~l:59~e:290718016~c:290718016","2009-07-18T23:00Z",0,"True","False","False","False","[]","2009-07-18T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",2009,"","","","","",NA,"",290718016,TRUE
290717013,"s:40~l:59~e:290717013~c:290717013","2009-07-18T02:00Z",0,"True","False","False","False","[]","2009-07-18T02:00Z",1,"STD",NA,"","","",NA,"",4,"4",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2009,"","","","","",NA,"",290717013,TRUE
290717017,"s:40~l:59~e:290717017~c:290717017","2009-07-18T00:00Z",0,"True","False","False","False","[]","2009-07-18T00:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2009,"","","","","",NA,"",290717017,TRUE
290717005,"s:40~l:59~e:290717005~c:290717005","2009-07-17T23:00Z",0,"True","False","False","False","[]","2009-07-17T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2009,"","","","","",NA,"",290717005,TRUE
290715014,"s:40~l:59~e:290715014~c:290715014","2009-07-16T02:00Z",0,"True","False","False","False","[]","2009-07-16T02:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2009,"","","","","",NA,"",290715014,TRUE
290715011,"s:40~l:59~e:290715011~c:290715011","2009-07-15T19:30Z",0,"True","False","False","False","[]","2009-07-15T19:30Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2009,"","","","","",NA,"",290715011,TRUE
290715005,"s:40~l:59~e:290715005~c:290715005","2009-07-15T17:00Z",0,"True","False","False","False","[]","2009-07-15T17:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2009,"","","","","",NA,"",290715005,TRUE
290715008,"s:40~l:59~e:290715008~c:290715008","2009-07-15T17:00Z",0,"True","False","False","False","[]","2009-07-15T17:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2009,"","","","","",NA,"",290715008,TRUE
290715016,"s:40~l:59~e:290715016~c:290715016","2009-07-15T15:30Z",0,"True","False","False","False","[]","2009-07-15T15:30Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2009,"","","","","",NA,"",290715016,TRUE
290714018,"s:40~l:59~e:290714018~c:290714018","2009-07-14T23:00Z",0,"True","False","False","False","[]","2009-07-14T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2009,"","","","","",NA,"",290714018,TRUE
290712014,"s:40~l:59~e:290712014~c:290712014","2009-07-13T01:00Z",0,"True","False","False","False","[]","2009-07-13T01:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2009,"","","","","",NA,"",290712014,TRUE
290712017,"s:40~l:59~e:290712017~c:290712017","2009-07-12T23:00Z",0,"True","False","False","False","[]","2009-07-12T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2009,"","","","","",NA,"",290712017,TRUE
290711013,"s:40~l:59~e:290711013~c:290711013","2009-07-12T02:00Z",0,"True","False","False","False","[]","2009-07-12T02:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",2009,"","","","","",NA,"",290711013,TRUE
290711009,"s:40~l:59~e:290711009~c:290711009","2009-07-11T23:30Z",0,"True","False","False","False","[]","2009-07-11T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",2009,"","","","","",NA,"",290711009,TRUE
290711016,"s:40~l:59~e:290711016~c:290711016","2009-07-11T23:00Z",0,"True","False","False","False","[]","2009-07-11T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2009,"","","","","",NA,"",290711016,TRUE
290711018,"s:40~l:59~e:290711018~c:290711018","2009-07-11T23:00Z",0,"True","False","False","False","[]","2009-07-11T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2009,"OT","","","","",NA,"",290711018,TRUE
290710019,"s:40~l:59~e:290710019~c:290710019","2009-07-11T00:30Z",0,"True","False","False","False","[]","2009-07-11T00:30Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2009,"","","","","",NA,"",290710019,TRUE
290710008,"s:40~l:59~e:290710008~c:290710008","2009-07-11T00:00Z",0,"True","False","False","False","[]","2009-07-11T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2009,"","","","","",NA,"",290710008,TRUE
290709014,"s:40~l:59~e:290709014~c:290709014","2009-07-10T01:00Z",0,"True","False","False","False","[]","2009-07-10T01:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2009,"","","","","",NA,"",290709014,TRUE
290709009,"s:40~l:59~e:290709009~c:290709009","2009-07-09T23:30Z",0,"True","False","False","False","[]","2009-07-09T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2009,"","","","","",NA,"",290709009,TRUE
290708011,"s:40~l:59~e:290708011~c:290708011","2009-07-09T02:00Z",0,"True","False","False","False","[]","2009-07-09T02:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2009,"","","","","",NA,"",290708011,TRUE
290707013,"s:40~l:59~e:290707013~c:290707013","2009-07-08T02:00Z",0,"True","False","False","False","[]","2009-07-08T02:00Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","True",1847,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",2009,"","","","","",NA,"",290707013,TRUE
290707008,"s:40~l:59~e:290707008~c:290707008","2009-07-08T00:00Z",0,"True","False","False","False","[]","2009-07-08T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2009,"OT","","","","",NA,"",290707008,TRUE
290707020,"s:40~l:59~e:290707020~c:290707020","2009-07-07T23:30Z",0,"True","False","False","False","[]","2009-07-07T23:30Z",1,"STD",NA,"","","",NA,"",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","5190cd","f1f2f3","True",1827,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2009,"","","","","",NA,"",290707020,TRUE
